card_set_id,card_name,set_name,rarity,market_price,date_scraped
OP01-006,Otama,Romance Dawn,UC,0.35,2026-04-14
OP01-006,Otama,Romance Dawn,UC,0.78,2026-04-14
OP01-006,Otama,Romance Dawn,UC,10.68,2026-04-14
OP01-006,Otama,Romance Dawn,UC,9.53,2026-04-14
OP01-007,Caribou,Romance Dawn,C,0.07,2026-04-14
OP01-008,Cavendish (Box Topper),Romance Dawn,C,2.51,2026-04-14
OP01-008,Cavendish (Box Topper),Romance Dawn,C,0.1,2026-04-14
OP01-009,Carrot,Romance Dawn,C,0.12,2026-04-14
OP01-010,Komachiyo,Romance Dawn,C,0.12,2026-04-14
OP01-011,Gordon,Romance Dawn,UC,0.12,2026-04-14
OP01-012,Sai,Romance Dawn,C,0.05,2026-04-14
OP01-013,Sanji,Romance Dawn,R,1.17,2026-04-14
OP01-013,Sanji,Romance Dawn,R,43.5,2026-04-14
OP01-014,Jinbe (014),Romance Dawn,UC,0.18,2026-04-14
OP01-015,Tony Tony.Chopper,Romance Dawn,UC,0.26,2026-04-14
OP01-016,Nami,Romance Dawn,R,2.13,2026-04-14
OP01-016,Nami,Romance Dawn,R,1736.36,2026-04-14
OP01-017,Nico Robin,Romance Dawn,R,0.46,2026-04-14
OP01-018,Hajrudin,Romance Dawn,C,0.07,2026-04-14
OP01-019,Bartolomeo,Romance Dawn,C,0.12,2026-04-14
OP01-020,Hyogoro,Romance Dawn,C,0.08,2026-04-14
OP01-021,Franky,Romance Dawn,UC,0.16,2026-04-14
OP01-022,Brook,Romance Dawn,UC,0.26,2026-04-14
OP01-023,Marco,Romance Dawn,C,0.07,2026-04-14
OP01-024,Monkey.D.Luffy (024),Romance Dawn,SR,2.18,2026-04-14
OP01-024,Monkey.D.Luffy (024),Romance Dawn,SR,137.31,2026-04-14
OP01-024,Monkey.D.Luffy (024),Romance Dawn,SR,27.51,2026-04-14
OP01-025,Roronoa Zoro (025),Romance Dawn,SR,3.91,2026-04-14
OP01-025,Roronoa Zoro (025),Romance Dawn,SR,159.31,2026-04-14
OP01-026,Gum-Gum Fire-Fist Pistol Red Hawk,Romance Dawn,R,0.87,2026-04-14
OP01-027,Round Table,Romance Dawn,C,0.84,2026-04-14
OP01-028,Green Star Rafflesia,Romance Dawn,C,0.06,2026-04-14
OP01-029,Radical Beam!!,Romance Dawn,UC,0.47,2026-04-14
OP01-029,Radical Beam!!,Romance Dawn,UC,0.85,2026-04-14
OP01-029,Radical Beam!!,Romance Dawn,UC,2.93,2026-04-14
OP01-030,In Two Years!! At the Sabaody Archipelago!!,Romance Dawn,UC,1.48,2026-04-14
OP01-031,Kouzuki Oden,Romance Dawn,L,0.26,2026-04-14
OP01-032,Ashura Doji,Romance Dawn,UC,0.13,2026-04-14
OP01-033,Izo,Romance Dawn,UC,0.28,2026-04-14
OP01-033,Izo,Romance Dawn,UC,0.53,2026-04-14
OP01-033,Izo,Romance Dawn,UC,7.58,2026-04-14
OP01-033,Izo,Romance Dawn,UC,1.8,2026-04-14
OP01-034,Inuarashi,Romance Dawn,C,0.08,2026-04-14
OP01-034,Inuarashi,Romance Dawn,C,2.12,2026-04-14
OP01-035,Okiku,Romance Dawn,R,0.29,2026-04-14
OP01-036,Otsuru,Romance Dawn,C,0.1,2026-04-14
OP01-037,Kawamatsu,Romance Dawn,C,0.08,2026-04-14
OP01-038,Kanjuro,Romance Dawn,C,0.07,2026-04-14
OP01-039,Killer,Romance Dawn,UC,0.26,2026-04-14
OP01-039,Killer,Romance Dawn,UC,0.19,2026-04-14
OP01-039,Killer,Romance Dawn,UC,0.13,2026-04-14
OP01-040,Kin'emon,Romance Dawn,SR,0.58,2026-04-14
OP01-040,Kin'emon,Romance Dawn,SR,5.32,2026-04-14
OP01-041,Kouzuki Momonosuke,Romance Dawn,R,0.29,2026-04-14
OP01-041,Kouzuki Momonosuke,Romance Dawn,R,0.24,2026-04-14
OP01-041,Kouzuki Momonosuke,Romance Dawn,R,10.28,2026-04-14
OP01-041,Kouzuki Momonosuke,Romance Dawn,R,1.35,2026-04-14
OP01-042,Komurasaki,Romance Dawn,UC,0.14,2026-04-14
OP01-043,Shinobu,Romance Dawn,C,0.07,2026-04-14
OP01-044,Shachi,Romance Dawn,C,0.08,2026-04-14
OP01-045,Jean Bart,Romance Dawn,C,0.06,2026-04-14
OP01-046,Denjiro,Romance Dawn,R,0.32,2026-04-14
OP01-047,Trafalgar Law (047),Romance Dawn,SR,0.48,2026-04-14
OP01-047,Trafalgar Law (047),Romance Dawn,SR,42.45,2026-04-14
OP01-047,Trafalgar Law (047),Romance Dawn,SR,159.39,2026-04-14
OP01-047,Trafalgar Law (047),Romance Dawn,SR,17.84,2026-04-14
OP01-048,Nekomamushi,Romance Dawn,C,0.09,2026-04-14
OP01-048,Nekomamushi,Romance Dawn,C,4.23,2026-04-14
OP01-049,Bepo,Romance Dawn,R,0.29,2026-04-14
OP01-050,Penguin,Romance Dawn,C,0.09,2026-04-14
OP01-051,"Eustass""Captain""Kid",Romance Dawn,SR,1.0,2026-04-14
OP01-051,"Eustass""Captain""Kid",Romance Dawn,SR,17.97,2026-04-14
OP01-051,"Eustass""Captain""Kid",Romance Dawn,SR,106.86,2026-04-14
OP01-051,"Eustass""Captain""Kid",Romance Dawn,SR,9.46,2026-04-14
OP01-052,Raizo,Romance Dawn,UC,0.1,2026-04-14
OP01-052,Raizo,Romance Dawn,UC,1.35,2026-04-14
OP01-052,Raizo,Romance Dawn,UC,0.15,2026-04-14
OP01-052,Raizo,Romance Dawn,UC,0.07,2026-04-14
OP01-053,Wire,Romance Dawn,C,0.06,2026-04-14
OP01-054,X.Drake (054),Romance Dawn,R,0.33,2026-04-14
OP01-055,You Can Be My Samurai!!,Romance Dawn,C,0.19,2026-04-14
OP01-055,You Can Be My Samurai!!,Romance Dawn,C,0.19,2026-04-14
OP01-055,You Can Be My Samurai!!,Romance Dawn,C,0.09,2026-04-14
OP01-056,Demon Face,Romance Dawn,UC,0.14,2026-04-14
OP01-057,Paradise Waterfall,Romance Dawn,UC,1.36,2026-04-14
OP01-058,Punk Gibson,Romance Dawn,R,0.42,2026-04-14
OP01-059,BE-BENG!!,Romance Dawn,C,0.09,2026-04-14
OP01-060,Donquixote Doflamingo (060),Romance Dawn,L,0.34,2026-04-14
OP01-061,Kaido (061),Romance Dawn,L,0.32,2026-04-14
OP01-062,Crocodile (062) (Parallel),Romance Dawn,L,143.64,2026-04-14
OP01-062,Crocodile (062) (Parallel),Romance Dawn,L,0.27,2026-04-14
OP01-063,Arlong,Romance Dawn,UC,0.16,2026-04-14
OP01-064,Alvida,Romance Dawn,C,0.1,2026-04-14
OP01-064,Alvida,Romance Dawn,C,6.43,2026-04-14
OP01-065,Vergo,Romance Dawn,C,0.07,2026-04-14
OP01-066,Krieg,Romance Dawn,C,0.07,2026-04-14
OP01-067,Crocodile (067),Romance Dawn,SR,0.74,2026-04-14
OP01-067,Crocodile (067),Romance Dawn,SR,11.74,2026-04-14
OP01-068,Gecko Moria,Romance Dawn,R,0.29,2026-04-14
OP01-069,Caesar Clown,Romance Dawn,R,0.29,2026-04-14
OP01-070,Dracule Mihawk,Romance Dawn,SR,1.62,2026-04-14
OP01-070,Dracule Mihawk,Romance Dawn,SR,41.46,2026-04-14
OP01-070,Dracule Mihawk,Romance Dawn,SR,0.5,2026-04-14
OP01-070,Dracule Mihawk,Romance Dawn,SR,16.47,2026-04-14
OP01-071,Jinbe (071),Romance Dawn,R,0.22,2026-04-14
OP01-072,Smiley,Romance Dawn,C,0.1,2026-04-14
OP01-073,Donquixote Doflamingo (073),Romance Dawn,R,0.4,2026-04-14
OP01-073,Donquixote Doflamingo (073),Romance Dawn,R,15.94,2026-04-14
OP01-074,Bartholomew Kuma,Romance Dawn,R,0.26,2026-04-14
OP01-075,Pacifista,Romance Dawn,C,0.16,2026-04-14
OP01-076,Bellamy,Romance Dawn,C,0.07,2026-04-14
OP01-077,Perona,Romance Dawn,UC,0.68,2026-04-14
OP01-077,Perona,Romance Dawn,UC,17.95,2026-04-14
OP01-078,Boa Hancock,Romance Dawn,SR,1.18,2026-04-14
OP01-078,Boa Hancock,Romance Dawn,SR,113.71,2026-04-14
OP01-078,Boa Hancock,Romance Dawn,SR,767.57,2026-04-14
OP01-078,Boa Hancock,Romance Dawn,SR,0.83,2026-04-14
OP01-078,Boa Hancock,Romance Dawn,SR,35.48,2026-04-14
OP01-079,Ms. All Sunday,Romance Dawn,R,0.84,2026-04-14
OP01-080,Miss Doublefinger(Zala),Romance Dawn,C,0.1,2026-04-14
OP01-081,Mocha,Romance Dawn,C,0.07,2026-04-14
OP01-082,Monet,Romance Dawn,C,0.11,2026-04-14
OP01-083,Mr.1 (Daz.Bonez),Romance Dawn,UC,0.09,2026-04-14
OP01-084,Mr.2.Bon.Kurei (Bentham),Romance Dawn,UC,0.19,2026-04-14
OP01-085,Mr.3 (Galdino),Romance Dawn,UC,0.12,2026-04-14
OP01-086,Overheat,Romance Dawn,R,0.2,2026-04-14
OP01-087,Officer Agents,Romance Dawn,C,0.1,2026-04-14
OP01-088,Desert Spada,Romance Dawn,UC,0.32,2026-04-14
OP01-089,Crescent Cutlass,Romance Dawn,C,0.09,2026-04-14
OP01-090,Baroque Works,Romance Dawn,UC,0.16,2026-04-14
OP01-091,King (091),Romance Dawn,L,0.25,2026-04-14
OP01-092,Urashima,Romance Dawn,C,0.07,2026-04-14
OP01-093,Ulti,Romance Dawn,R,0.32,2026-04-14
OP01-093,Ulti,Romance Dawn,R,9.2,2026-04-14
OP01-094,Kaido (094),Romance Dawn,SR,3.4,2026-04-14
OP01-094,Kaido (094),Romance Dawn,SR,25.0,2026-04-14
OP01-095,Kyoshirou,Romance Dawn,UC,0.13,2026-04-14
OP01-096,King (096),Romance Dawn,SR,0.67,2026-04-14
OP01-096,King (096),Romance Dawn,SR,9.91,2026-04-14
OP01-097,Queen,Romance Dawn,R,0.22,2026-04-14
OP01-097,Queen,Romance Dawn,R,4.91,2026-04-14
OP01-098,Kurozumi Orochi,Romance Dawn,UC,0.15,2026-04-14
OP01-099,Kurozumi Semimaru,Romance Dawn,C,0.08,2026-04-14
OP01-100,Kurozumi Higurashi,Romance Dawn,C,0.07,2026-04-14
OP01-101,Sasaki,Romance Dawn,UC,0.31,2026-04-14
OP01-102,Jack,Romance Dawn,R,0.25,2026-04-14
OP01-102,Jack,Romance Dawn,R,5.56,2026-04-14
OP01-103,Scratchmen Apoo,Romance Dawn,C,0.09,2026-04-14
OP01-104,Speed,Romance Dawn,C,0.09,2026-04-14
OP01-105,Bao Huang,Romance Dawn,C,0.08,2026-04-14
OP01-106,Basil Hawkins,Romance Dawn,UC,0.27,2026-04-14
OP01-107,Babanuki,Romance Dawn,C,0.08,2026-04-14
OP01-108,Hitokiri Kamazo,Romance Dawn,UC,0.16,2026-04-14
OP01-109,Who's.Who (Box Topper),Romance Dawn,UC,2.0,2026-04-14
OP01-109,Who's.Who (Box Topper),Romance Dawn,UC,0.08,2026-04-14
OP01-110,Fukurokuju,Romance Dawn,C,0.07,2026-04-14
OP01-111,Black Maria,Romance Dawn,R,0.22,2026-04-14
OP01-112,Page One,Romance Dawn,R,0.28,2026-04-14
OP01-113,Holedem,Romance Dawn,C,0.07,2026-04-14
OP01-114,X.Drake (114),Romance Dawn,R,0.37,2026-04-14
OP01-115,Elephant's Marchoo,Romance Dawn,C,0.07,2026-04-14
OP01-116,Artificial Devil Fruit SMILE,Romance Dawn,UC,0.13,2026-04-14
OP01-117,Sheep's Horn,Romance Dawn,C,0.1,2026-04-14
OP01-118,Ulti-Mortar,Romance Dawn,UC,0.22,2026-04-14
OP01-119,Thunder Bagua,Romance Dawn,R,0.92,2026-04-14
OP01-120,Shanks,Romance Dawn,SEC,5.49,2026-04-14
OP01-120,Shanks,Romance Dawn,SEC,72.01,2026-04-14
OP01-120,Shanks,Romance Dawn,SEC,2.42,2026-04-14
OP01-120,Shanks,Romance Dawn,SEC,18.78,2026-04-14
OP01-120,Shanks,Romance Dawn,SEC,1237.49,2026-04-14
OP01-121,Yamato,Romance Dawn,SEC,5.45,2026-04-14
OP01-121,Yamato,Romance Dawn,SEC,3.02,2026-04-14
OP01-121,Yamato,Romance Dawn,SEC,34.91,2026-04-14
OP02-001,Edward.Newgate (001),Paramount War,L,0.29,2026-04-14
OP02-002,Monkey.D.Garp (002),Paramount War,L,0.3,2026-04-14
OP02-003,Atmos,Paramount War,C,0.06,2026-04-14
OP02-004,Edward.Newgate (SP),Kingdoms of Intrigue,SR,140.17,2026-04-14
OP02-004,Edward.Newgate (SP),Kingdoms of Intrigue,SR,1.29,2026-04-14
OP02-004,Edward.Newgate (SP),Kingdoms of Intrigue,SR,14.43,2026-04-14
OP02-004,Edward.Newgate (SP),Kingdoms of Intrigue,SR,0.65,2026-04-14
OP02-004,Edward.Newgate (SP),Kingdoms of Intrigue,SR,9.68,2026-04-14
OP02-005,Curly.Dadan,Paramount War,UC,0.04,2026-04-14
OP02-005,Curly.Dadan,Paramount War,UC,0.1,2026-04-14
OP02-006,Kingdew,Paramount War,C,0.04,2026-04-14
OP02-007,Thatch,Paramount War,C,0.06,2026-04-14
OP02-008,Jozu,Paramount War,R,0.68,2026-04-14
OP02-009,Squard,Paramount War,UC,0.09,2026-04-14
OP02-009,Squard,Paramount War,UC,1.18,2026-04-14
OP02-010,Dogura,Paramount War,C,0.05,2026-04-14
OP02-011,Vista,Paramount War,R,0.25,2026-04-14
OP02-012,Blenheim,Paramount War,C,0.06,2026-04-14
OP02-013,Portgas.D.Ace (SP),Two Legends,SEC,257.1,2026-04-14
OP02-013,Portgas.D.Ace (SP),Two Legends,SEC,3.96,2026-04-14
OP02-013,Portgas.D.Ace (SP),Two Legends,SEC,51.86,2026-04-14
OP02-013,Portgas.D.Ace (SP),Two Legends,SEC,795.92,2026-04-14
OP02-014,Whitey Bay,Paramount War,UC,0.11,2026-04-14
OP02-015,Makino,Paramount War,UC,0.17,2026-04-14
OP02-015,Makino,Paramount War,UC,0.39,2026-04-14
OP02-015,Makino,Paramount War,UC,7.37,2026-04-14
OP02-016,Magura,Paramount War,C,0.08,2026-04-14
OP02-017,Masked Deuce,Paramount War,R,0.14,2026-04-14
OP02-017,Masked Deuce,Paramount War,R,2.82,2026-04-14
OP02-018,Marco,Paramount War,R,0.19,2026-04-14
OP02-018,Marco,Paramount War,R,5.68,2026-04-14
OP02-018,Marco,Paramount War,R,5.94,2026-04-14
OP02-018,Marco,Paramount War,R,0.21,2026-04-14
OP02-018,Marco,Paramount War,R,0.12,2026-04-14
OP02-018,Marco,Paramount War,R,10.89,2026-04-14
OP02-019,Rakuyo,Paramount War,UC,0.08,2026-04-14
OP02-020,LittleOars Jr.,Paramount War,C,0.08,2026-04-14
OP02-021,Seaquake,Paramount War,R,0.29,2026-04-14
OP02-022,Whitebeard Pirates,Paramount War,UC,0.17,2026-04-14
OP02-023,You May Be a Fool...but I Still Love You,Paramount War,C,0.09,2026-04-14
OP02-024,Moby Dick,Paramount War,C,0.2,2026-04-14
OP02-025,Kin'emon,Paramount War,L,0.21,2026-04-14
OP02-026,Sanji,Paramount War,L,0.27,2026-04-14
OP02-027,Inuarashi,Paramount War,UC,0.11,2026-04-14
OP02-028,Usopp,Paramount War,C,0.11,2026-04-14
OP02-029,Carrot,Paramount War,R,0.51,2026-04-14
OP02-030,Kouzuki Oden,Paramount War,SR,0.99,2026-04-14
OP02-030,Kouzuki Oden,Paramount War,SR,9.74,2026-04-14
OP02-031,Kouzuki Toki,Paramount War,UC,0.17,2026-04-14
OP02-031,Kouzuki Toki,Paramount War,UC,3.76,2026-04-14
OP02-033,Jinbe,Paramount War,C,0.11,2026-04-14
OP02-034,Tony Tony.Chopper,Paramount War,UC,0.32,2026-04-14
OP02-035,Trafalgar Law,Paramount War,C,0.17,2026-04-14
OP02-036,Nami,Paramount War,SR,3.37,2026-04-14
OP02-036,Nami,Paramount War,SR,59.3,2026-04-14
OP02-037,Nico Robin,Paramount War,UC,0.18,2026-04-14
OP02-038,Nekomamushi,Paramount War,C,0.13,2026-04-14
OP02-039,Franky,Paramount War,C,0.08,2026-04-14
OP02-040,Brook,Paramount War,R,0.25,2026-04-14
OP02-041,Monkey.D.Luffy (041),Paramount War,R,0.34,2026-04-14
OP02-041,Monkey.D.Luffy (041),Paramount War,R,23.8,2026-04-14
OP02-042,Yamato,Paramount War,R,0.36,2026-04-14
OP02-043,Roronoa Zoro,Paramount War,C,0.16,2026-04-14
OP02-044,Wanda,Paramount War,C,0.13,2026-04-14
OP02-045,Three Sword Style Oni Giri,Paramount War,C,0.1,2026-04-14
OP02-046,Diable Jambe Venaison Shoot,Paramount War,UC,0.14,2026-04-14
OP02-047,Paradise Totsuka,Paramount War,R,0.17,2026-04-14
OP02-048,Land of Wano,Paramount War,C,0.1,2026-04-14
OP02-049,Emporio.Ivankov (049),Paramount War,L,0.21,2026-04-14
OP02-049,Emporio.Ivankov (049),Paramount War,L,46.04,2026-04-14
OP02-050,Inazuma,Paramount War,R,0.13,2026-04-14
OP02-051,Emporio.Ivankov (051),Paramount War,SR,0.65,2026-04-14
OP02-051,Emporio.Ivankov (051),Paramount War,SR,6.14,2026-04-14
OP02-053,Crocodile,Paramount War,C,0.13,2026-04-14
OP02-054,Gecko Moria,Paramount War,C,0.06,2026-04-14
OP02-055,Dracule Mihawk,Paramount War,C,0.11,2026-04-14
OP02-056,Donquixote Doflamingo,Paramount War,UC,0.13,2026-04-14
OP02-057,Bartholomew Kuma,Paramount War,UC,0.08,2026-04-14
OP02-058,Buggy,Paramount War,R,0.3,2026-04-14
OP02-058,Buggy,Paramount War,R,12.56,2026-04-14
OP02-059,Boa Hancock,Paramount War,UC,0.26,2026-04-14
OP02-059,Boa Hancock,Paramount War,UC,26.84,2026-04-14
OP02-061,Morley,Paramount War,UC,0.08,2026-04-14
OP02-062,Monkey.D.Luffy (062),Paramount War,SR,1.64,2026-04-14
OP02-062,Monkey.D.Luffy (062),Paramount War,SR,57.71,2026-04-14
OP02-063,Mr.1 (Daz.Bonez),Paramount War,UC,0.21,2026-04-14
OP02-064,Mr.2.Bon.Kurei (Bentham),Paramount War,R,0.35,2026-04-14
OP02-065,Mr.3 (Galdino),Paramount War,R,0.19,2026-04-14
OP02-066,Impel Down All Stars,Paramount War,C,0.18,2026-04-14
OP02-067,Arabesque Brick Fist,Paramount War,UC,0.18,2026-04-14
OP02-068,Gum-Gum Rain,Paramount War,R,0.28,2026-04-14
OP02-068,Gum-Gum Rain,Paramount War,R,0.17,2026-04-14
OP02-068,Gum-Gum Rain,Paramount War,R,24.08,2026-04-14
OP02-069,DEATH WINK,Paramount War,C,0.09,2026-04-14
OP02-070,New Kama Land,Paramount War,C,0.06,2026-04-14
OP02-071,Magellan (071),Paramount War,L,0.26,2026-04-14
OP02-071,Magellan (071),Paramount War,L,49.72,2026-04-14
OP02-072,Zephyr,Paramount War,L,0.2,2026-04-14
OP02-072,Zephyr,Paramount War,L,38.51,2026-04-14
OP02-073,Little Sadi,Paramount War,R,0.24,2026-04-14
OP02-073,Little Sadi,Paramount War,R,7.03,2026-04-14
OP02-074,Saldeath,Paramount War,C,0.06,2026-04-14
OP02-075,Shiki,Paramount War,R,0.15,2026-04-14
OP02-076,Shiryu,Paramount War,R,0.13,2026-04-14
OP02-077,Solitaire,Paramount War,C,0.1,2026-04-14
OP02-078,Daifugo,Paramount War,UC,0.09,2026-04-14
OP02-079,Douglas Bullet,Paramount War,UC,0.08,2026-04-14
OP02-080,Dobon,Paramount War,C,0.04,2026-04-14
OP02-081,Domino,Paramount War,C,0.1,2026-04-14
OP02-082,Byrnndi World,Paramount War,UC,0.09,2026-04-14
OP02-083,Hannyabal,Paramount War,R,0.18,2026-04-14
OP02-084,Blugori,Paramount War,C,0.05,2026-04-14
OP02-085,Magellan (SP),Kingdoms of Intrigue,SR,52.99,2026-04-14
OP02-085,Magellan (SP),Kingdoms of Intrigue,SR,2.27,2026-04-14
OP02-085,Magellan (SP),Kingdoms of Intrigue,SR,8.37,2026-04-14
OP02-086,Minokoala,Paramount War,UC,0.14,2026-04-14
OP02-086,Minokoala,Paramount War,UC,1.47,2026-04-14
OP02-087,Minotaur,Paramount War,UC,0.11,2026-04-14
OP02-088,Sphinx,Paramount War,C,0.05,2026-04-14
OP02-089,Judgment of Hell,Paramount War,R,0.49,2026-04-14
OP02-089,Judgment of Hell,Paramount War,R,0.7,2026-04-14
OP02-089,Judgment of Hell,Paramount War,R,14.62,2026-04-14
OP02-089,Judgment of Hell,Paramount War,R,5.46,2026-04-14
OP02-090,Hydra,Paramount War,UC,0.12,2026-04-14
OP02-091,Venom Road,Paramount War,C,0.06,2026-04-14
OP02-092,Impel Down,Paramount War,C,0.09,2026-04-14
OP02-093,Smoker (093),Paramount War,L,0.24,2026-04-14
OP02-094,Isuka,Paramount War,UC,0.11,2026-04-14
OP02-095,Onigumo,Paramount War,UC,0.07,2026-04-14
OP02-096,Kuzan (096),Paramount War,SR,0.68,2026-04-14
OP02-096,Kuzan (096),Paramount War,SR,10.95,2026-04-14
OP02-096,Kuzan (096),Paramount War,SR,0.59,2026-04-14
OP02-096,Kuzan (096),Paramount War,SR,6.06,2026-04-14
OP02-097,Komille,Paramount War,C,0.05,2026-04-14
OP02-098,Koby,Paramount War,R,0.22,2026-04-14
OP02-099,Sakazuki (SP),Kingdoms of Intrigue,SR,58.15,2026-04-14
OP02-099,Sakazuki (SP),Kingdoms of Intrigue,SR,0.39,2026-04-14
OP02-099,Sakazuki (SP),Kingdoms of Intrigue,SR,8.29,2026-04-14
OP02-099,Sakazuki (SP),Kingdoms of Intrigue,SR,0.34,2026-04-14
OP02-099,Sakazuki (SP),Kingdoms of Intrigue,SR,4.96,2026-04-14
OP02-100,Jango,Paramount War,C,0.05,2026-04-14
OP02-101,Strawberry,Paramount War,C,0.08,2026-04-14
OP02-102,Smoker (102),Paramount War,R,0.18,2026-04-14
OP02-103,Sengoku,Paramount War,R,0.15,2026-04-14
OP02-104,Sentomaru,Paramount War,C,0.06,2026-04-14
OP02-105,Tashigi,Paramount War,C,0.12,2026-04-14
OP02-105,Tashigi,Paramount War,C,3.7,2026-04-14
OP02-106,Tsuru,Paramount War,UC,0.16,2026-04-14
OP02-106,Tsuru,Paramount War,UC,0.29,2026-04-14
OP02-106,Tsuru,Paramount War,UC,0.12,2026-04-14
OP02-106,Tsuru,Paramount War,UC,2.41,2026-04-14
OP02-107,Doberman,Paramount War,C,0.05,2026-04-14
OP02-108,Donquixote Rosinante,Paramount War,C,0.08,2026-04-14
OP02-108,Donquixote Rosinante,Paramount War,C,5.24,2026-04-14
OP02-109,Jaguar.D.Saul,Paramount War,C,0.04,2026-04-14
OP02-110,Hina,Paramount War,R,0.35,2026-04-14
OP02-111,Fullbody,Paramount War,C,0.05,2026-04-14
OP02-112,Bell-mere,Paramount War,UC,0.19,2026-04-14
OP02-113,Helmeppo,Paramount War,UC,0.13,2026-04-14
OP02-114,Borsalino,Paramount War,SR,0.39,2026-04-14
OP02-114,Borsalino,Paramount War,SR,7.12,2026-04-14
OP02-114,Borsalino,Paramount War,SR,0.41,2026-04-14
OP02-114,Borsalino,Paramount War,SR,4.77,2026-04-14
OP02-115,Monkey.D.Garp (115),Paramount War,R,0.28,2026-04-14
OP02-115,Monkey.D.Garp (115),Paramount War,R,9.0,2026-04-14
OP02-116,Yamakaji,Paramount War,C,0.04,2026-04-14
OP02-117,Ice Age,Paramount War,UC,0.15,2026-04-14
OP02-117,Ice Age,Paramount War,UC,2.73,2026-04-14
OP02-117,Ice Age,Paramount War,UC,0.25,2026-04-14
OP02-118,Yasakani Sacred Jewel,Paramount War,C,0.08,2026-04-14
OP02-119,Meteor Volcano,Paramount War,R,0.3,2026-04-14
OP02-120,Uta (SP),Awakening of the New Era,SEC,7.34,2026-04-14
OP02-120,Uta (SP),Awakening of the New Era,SEC,16.92,2026-04-14
OP02-121,Kuzan (121),Paramount War,SEC,2.71,2026-04-14
OP02-121,Kuzan (121),Paramount War,SEC,9.59,2026-04-14
OP02-121,Kuzan (121),Paramount War,SEC,1.85,2026-04-14
OP02-121,Kuzan (121),Paramount War,SEC,13.43,2026-04-14
OP03-001,Portgas.D.Ace,Pillars of Strength,L,0.33,2026-04-14
OP03-001,Portgas.D.Ace,Pillars of Strength,L,91.31,2026-04-14
OP03-002,Adio,Pillars of Strength,UC,0.08,2026-04-14
OP03-003,Izo (SP),500 Years in the Future,R,0.12,2026-04-14
OP03-003,Izo (SP),500 Years in the Future,R,0.24,2026-04-14
OP03-003,Izo (SP),500 Years in the Future,R,0.11,2026-04-14
OP03-003,Izo (SP),500 Years in the Future,R,5.16,2026-04-14
OP03-003,Izo (SP),500 Years in the Future,R,3.65,2026-04-14
OP03-004,Curiel,Pillars of Strength,C,0.04,2026-04-14
OP03-005,Thatch,Pillars of Strength,UC,0.08,2026-04-14
OP03-006,Speed Jil (Dash Pack),Kingdoms of Intrigue,C,0.19,2026-04-14
OP03-006,Speed Jil (Dash Pack),Kingdoms of Intrigue,C,0.05,2026-04-14
OP03-007,Namule,Pillars of Strength,C,0.07,2026-04-14
OP03-008,Buggy (008),Pillars of Strength,UC,0.48,2026-04-14
OP03-008,Buggy (008),Pillars of Strength,UC,0.3,2026-04-14
OP03-008,Buggy (008),Pillars of Strength,UC,0.16,2026-04-14
OP03-009,Haruta,Pillars of Strength,C,0.06,2026-04-14
OP03-010,Fossa,Pillars of Strength,C,0.04,2026-04-14
OP03-012,Marshall.D.Teach,Pillars of Strength,R,0.18,2026-04-14
OP03-013,Marco,Pillars of Strength,SR,1.29,2026-04-14
OP03-013,Marco,Pillars of Strength,SR,6.73,2026-04-14
OP03-014,Monkey.D.Garp,Pillars of Strength,UC,0.12,2026-04-14
